app,No Tagkey: app0($),app1($),app2($),app3($),app4($),app5($),app6($),app7($),app8($),app9($),app10($),app11($),app12($),app13($),app14($),app15($),app16($),app17($),app18($),app19($),app20($),app21($),app22($),app23($),app24($),app25($),app26($),app27($),app28($),app29($),app30($),app31($),app32($),app33($),app34($),app35($),app36($),app37($),app38($),app39($),app40($),app41($),app42($),app43($),app44($),app45($),app46($),app47($),app48($),app49($),app50($),app51($),app52($),app53($),app54($),app55($),app56($),app57($),app58($),app59($),app60($),app61($),app62($),app63($),app64($),total cost,No Tagkey: app0(hr),app1(hr),app2(hr),app3(hr),app4(hr),app5(hr),app6(hr),app7(hr),app8(hr),app9(hr),app10(hr),app11(hr),app12(hr),app13(hr),app14(hr),app15(hr),app16(hr),app17(hr),app18(hr),app19(hr),app20(hr),app21(hr),app22(hr),app23(hr),app24(hr),app25(hr),app26(hr),app27(hr),app28(hr),app29(hr),app30(hr),app31(hr),app32(hr),app33(hr),app34(hr),app35(hr),app36(hr),app37(hr),app38(hr),app39(hr),app40(hr),app41(hr),app42(hr),app43(hr),app44(hr),app45(hr),app46(hr),app47(hr),app48(hr),app49(hr),app50(hr),app51(hr),app52(hr),app53(hr),app54(hr),app55(hr),app56(hr),app57(hr),app58(hr),app59(hr),app60(hr),app61(hr),app62(hr),app63(hr),app64(hr),total usage
2018-02-09,264.0038243,358.3265117,388.5874854,599.0651935,5.761638722,51.98897545,0,35.01713753,29.71970183,45.61195976,40.38400009,22.12114286,12.32894877,8.931867248,0,8.689445219,0,2.084739893,2.097206557,0.5018152965,4.09598501,2.0363601,3.532068075,1.366146985,1.234285714,2.833655677,2.175940658,1.732025893,1.073179868,1.015340786,1.662149683,0.7817142857,0,0,0.2494511792,0,0.5523561825,0,0.3744324157,0.4187216222,0.4093326232,0.5422047049,0,0,0.1101353307,0.2187428571,0.2049063258,0.2847362705,0.1336345603,0.279574301,0.181041091,0,0.00859375,0,0.1101353307,0,0.01203125,0,0,0.1101353307,0.02365714286,0,0,0,0,1902.984269,1170.710655,196.3323016,754.45188,130.2857143,52.71428571,14.14285714,0,44,243.4205951,181.8928571,53,54.85714286,13.23388887,33.35714286,0,109.5714286,0,7.785714286,18.57142857,6.857142857,18.85714286,18.35714286,7.285714286,14.28571429,10.28571429,16.04218243,13,16.85714286,15.42857143,9.714285714,3.428571429,6.857142857,0,0,4,0,8.857142857,0,5.714285714,6.714285714,4.714285714,9.142857143,0,0,1.857142857,13.71428571,3.285714286,3.428571429,2.142857143,4.714285714,1.571428571,0,0.7142857143,0,1.857142857,0,1,0,0,1.857142857,3.428571429,0,0,0,0,3314.298646
2018-02-10,265.5071865,445.3216159,387.0991698,599.0651935,6.707261456,51.98897545,0,35.3182683,28.40482513,45.67933905,40.41691665,22.12114286,12.10451079,8.606724329,0,8.805261838,0,2.122992001,2.199508435,0.5018152965,4.210707361,1.9967422,3.809093022,1.342376245,1.234285714,2.624332904,2.089112525,1.749843835,1.066241678,1.171451647,1.662149683,0.7817142857,0,0,0.3385408861,0,0.5969010359,0,0.3388403819,0.4276305929,0.3597165477,0.4913730138,0,0,0.1016633822,0.2187428571,0.2138152965,0.2847362705,0.169270443,0.279574301,0.213957653,0,0.01203125,0,0.1016633822,0,0.01203125,0,0,0.1016633822,0.02365714286,0,0,0,0,1989.994568,1173.034325,197.4032341,745.4851587,130.2857143,60.71428571,14.14285714,0,44.78571429,236.3571429,181.9285714,53.28571429,54.85714286,13.2182143,32.14285714,0,111.4285714,0,7.928571429,20.03571429,6.857142857,19.71428571,18,7.857142857,14.07142857,10.28571429,14.85714286,12,17.14285714,15.42857143,11,3.428571429,6.857142857,0,0,5.428571429,0,9.571428571,0,5.285714286,6.857142857,4.142857143,8.285714286,0,0,1.714285714,13.71428571,3.428571429,3.428571429,2.714285714,4.714285714,1.857142857,0,1,0,1.714285714,0,1,0,0,1.714285714,3.428571429,0,0,0,0,3314.53379
2018-02-11,264.5026373,448.4167798,388.5195745,599.0651935,6.204555461,52.0001808,0,35.33957371,28.34003988,46.07150715,40.40045837,22.12114286,13.16108081,8.912741194,0,8.591446541,0,2.142118055,2.097967055,0.5018152965,4.12793034,2.123519482,3.878349259,1.402362563,1.234285714,2.589837969,2.15113262,1.732025893,1.093994437,1.080688294,1.662149683,0.7817142857,0,0,0.1959973551,0,0.5256292705,0,0.3849924407,0.4187216222,0.4217366421,0.4998449623,0,0,0.09319143366,0.2187428571,0.2138152965,0.2847362705,0.1069076482,0.2626304039,0.197499372,0,0.0103125,0,0.09319143366,0,0.0171875,0,0,0.09319143366,0.02365714286,0,0,0,0,1994.308788,1165.677937,199.037619,747,130.2857143,56.14285714,14.71428571,0,43.71428571,236.5772619,181.4642857,53.14285714,54.85714286,14.11453377,33.28571429,0,108,0,8,18.46428571,6.857142857,18.85714286,19.14285714,8,14.64285714,10.28571429,14.57142857,12.71428571,16.85714286,15.42857143,10.14285714,3.428571429,6.857142857,0,0,3.142857143,0,8.428571429,0,6.142857143,6.714285714,4.857142857,8.428571429,0,0,1.571428571,13.71428571,3.428571429,3.428571429,1.714285714,4.428571429,1.714285714,0,0.8571428571,0,1.571428571,0,1.428571429,0,0,1.571428571,3.428571429,0,0,0,0,3298.835923
2018-02-12,267.6057096,424.865193,385.4799991,599.0651935,6.799967273,51.98757478,0,35.08491311,29.40495423,45.65472283,40.41691665,22.14174951,13.87073564,8.721480653,0,8.733990072,0,2.122992001,2.177974805,0.5018152965,4.282415019,1.9967422,3.566696194,1.421909135,1.234285714,3.314455218,2.113920563,1.723116923,1.057332708,1.205339441,1.662149683,0.7817142857,0,0,0.2850870619,0,0.5701741239,0,0.373454426,0.4187216222,0.3969286043,0.6353961386,0,0,0.1270792277,0.2187428571,0.2049063258,0.2847362705,0.1514525017,0.313462095,0.213957653,0,0.01890625,0,0.1270792277,0,0.01546875,0,0,0.1355511762,0.02365714286,0,0,0,0,1973.510721,1181.185794,203.7791667,745.9860714,130.2857143,62.14285714,14.07142857,0,45.14285714,247.4028969,183.6785714,53.28571429,54.901746,14.52753468,32.57142857,0,110.2857143,0,7.928571429,19.71428571,6.857142857,20.85714286,18,7.357142857,14.71888886,10.28571429,18.373254,12.28571429,16.71428571,15.28571429,11.57142857,3.428571429,6.857142857,0,0,4.571428571,0,9.142857143,0,5.928571429,6.714285714,4.571428571,10.71428571,0,0,2.142857143,13.71428571,3.285714286,3.428571429,2.428571429,5.285714286,1.857142857,0,1.571428571,0,2.142857143,0,1.285714286,0,0,2.285714286,3.428571429,0,0,0,0,3353.982495
2018-02-13,266.2845343,360.8839982,383.2201416,599.6235679,8.715657354,51.98337277,0,35.2867208,29.88164749,45.30262769,40.48274978,24.49714286,12.86251486,7.899060329,0,8.751808014,0,1.893479352,2.204157607,0.5018152965,4.461635838,1.980895039,3.532068075,1.30646297,1.234285714,3.05952777,2.03949645,1.732025893,1.041485547,1.500617267,1.662149683,0.7817142857,0,0,0.3140520671,0,0.5790830946,0,0.339492375,0.4276305929,0.3349085099,0.5506766534,0,0,0.1016633822,0.2187428571,0.2049063258,0.2847362705,0.1603614723,0.2711023525,0.279790777,0,0.00859375,0,0.1101353307,0,0.0171875,0,0,0.1016633822,0.02365714286,0,0,0,0,1908.935745,1166.590913,183.2613889,740.3532143,131,78.28571429,13.85714286,0,43.91071429,247.3878174,181.3214286,53.85714286,60,13.66146323,29.5,0,110.5714286,0,7.071428571,20,6.857142857,21.85714286,17.85714286,7.285714286,13.74444429,10.28571429,17.32091271,11.42857143,16.85714286,15.14285714,13.85714286,3.428571429,6.857142857,0,0,4.964285714,0,9.285714286,0,5.142857143,6.857142857,3.857142857,9.285714286,0,0,1.714285714,13.71428571,3.285714286,3.428571429,2.571428571,4.571428571,2.428571429,0,0.7142857143,0,1.857142857,0,1.428571429,0,0,1.714285714,3.428571429,0,0,0,0,3323.659439
2018-02-14,266.4659885,361.2676103,388.7662897,601.7014033,4.970184386,51.99037612,0,34.88569679,28.79478798,45.59372585,40.35108353,31.62514286,13.56805417,7.66954768,0,8.823079779,0,1.855227244,2.213783674,0.5018152965,3.954997773,1.901659238,3.592667283,1.253515702,1.234285714,2.321525261,2.113920563,1.740934864,1.027609168,0.8831889217,1.662149683,0.7817142857,0,0,0.3563588274,0,0.6058100066,0,0.3741064191,0.4276305929,0.3721205666,0.5252608079,0,0,0.09319143366,0.2187428571,0.2138152965,0.2847362705,0.1781794137,0.2711023525,0.148124529,0,0.020625,0,0.09319143366,0,0.02578125,0,0,0.09319143366,0.02365714286,0,0,0,0,1917.837591,1167.048095,175.6634523,752,133.6580159,45.42857143,14.21428571,0,43.21428571,240.4394841,181.6785714,52.71428571,75.42857143,14.21017855,28.64285714,0,111.7142857,0,6.928571429,20.32142857,6.857142857,17.28571429,17.14285714,7.410714286,13.28571429,10.28571429,13.14285714,12.28571429,17,15.14285714,8.428571429,3.428571429,6.857142857,0,0,5.714285714,0,9.714285714,0,5.785714286,6.857142857,4.285714286,8.857142857,0,0,1.571428571,13.71428571,3.428571429,3.428571429,2.857142857,4.571428571,1.285714286,0,1.714285714,0,1.571428571,0,2.142857143,0,0,1.571428571,3.428571429,0,0,0,0,3294.358512
2018-02-15,259.5318564,361.1357692,386.9365814,605.6882479,6.454828988,51.98757478,0,34.87286333,28.99955797,45.11663022,40.40045837,31.62514286,13.31230568,7.879934275,0,8.751808014,0,1.855227244,2.142883033,0.5018152965,4.17089789,1.917506398,3.462811839,1.474207848,1.234285714,2.24582335,2.082692293,1.740934864,1.059303489,1.114576088,1.662149683,0.7817142857,0,0,0.3140520671,0,0.5790830946,0,0.3338863659,0.4187216222,0.4093326232,0.6353961386,0,0,0.1270792277,0.2187428571,0.2049063258,0.2847362705,0.169270443,0.296518198,0.197499372,0,0.01546875,0,0.1355511762,0,0.01203125,0,0,0.1270792277,0.02365714286,0,0,0,0,1914.643401,1104.340675,179.6597221,745.3035714,134.4285714,59.28571429,14.07142857,0,44.42857143,249.2742063,181.6975,53.14285714,75.42857143,13.98501491,29.42857143,0,110.5714286,0,6.928571429,19.28571429,6.857142857,19.71428571,17.28571429,7.142857143,15.10309514,10.28571429,12.71428571,12.42857143,17,15.42857143,10.71428571,3.428571429,6.857142857,0,0,4.964285714,0,9.285714286,0,5,6.714285714,4.714285714,10.71428571,0,0,2.142857143,13.71428571,3.285714286,3.428571429,2.714285714,5,1.714285714,0,1.285714286,0,2.285714286,0,1,0,0,2.142857143,3.428571429,0,0,0,0,3259.756642
2018-02-16,255.7798126,424.3918123,388.2400564,619.0939622,6.747678734,52.00438281,0,35.10056853,29.80816255,28.83659963,40.40045837,31.62514286,13.41527209,8.032942707,0,8.671627278,0,1.969983569,2.092755523,0.5018152965,3.92885823,2.044283681,3.462811839,1.525783043,1.341428571,2.19535541,2.051900469,1.740934864,1.055361927,1.072216345,1.662149683,0.7817142857,0,0,0.2494511792,0,0.5523561825,0,0.3625684044,0.4276305929,0.4093326232,0.5167888594,0,0,0.07624753663,0.2187428571,0.2138152965,0.2847362705,0.1336345603,0.279574301,0.197499372,0,0.01375,0,0.1016633822,0,0.020625,0,0,0.08471948514,0.02365714286,0,0,0,0,1973.742625,1075.417381,174.7349604,749.2810814,136.8571429,60.85714286,14.92857143,0,44.28571429,246.496508,118.3080159,53.14285714,75.42857143,14.39746528,30,0,109.2857143,0,7.357142857,18.67857143,6.857142857,16.42857143,18.42857143,7.142857143,15.57142857,11.14285714,12.42857143,11.57142857,17,15.14285714,10,3.428571429,6.857142857,0,0,4,0,8.857142857,0,5.571428571,6.857142857,4.714285714,8.714285714,0,0,1.285714286,13.71428571,3.428571429,3.428571429,2.142857143,4.714285714,1.714285714,0,1.142857143,0,1.714285714,0,1.714285714,0,0,1.428571429,3.428571429,0,0,0,0,3160.028269
2018-02-17,254.076374,435.2850331,385.803398,619.8825336,7.999964938,51.99457813,0,35.22071536,30.93927643,28.67349217,40.48274978,31.62514286,12.54981471,7.66954768,0,8.733990072,0,1.874353298,2.156985287,0.5018152965,4.366213565,1.980895039,3.402212631,1.390499953,2.52,2.069185559,2.312384865,1.740934864,1.059303489,1.376937352,1.662149683,0.7817142857,0,0,0.3140520671,0,0.5790830946,0,0.3800384247,0.4187216222,0.5209687932,0.5337327564,0,0,0.09319143366,0.2187428571,0.2138152965,0.2847362705,0.1603614723,0.2711023525,0.246874215,0,0.0103125,0,0.1186072792,0,0.01546875,0,0,0.09319143366,0.02365714286,0,0,0,0,1984.628854,1072.978492,182.3254366,746.7678571,137,72.14285714,14.42857143,0,44.57142857,261.2528969,117.5714286,53.85714286,75.42857143,13.94899307,28.64285714,0,110.2857143,0,7,19.53571429,6.857142857,20.71428571,17.85714286,7.017857143,14.42857143,20.57142857,11.71428571,14.57142857,17,15.42857143,12.71428571,3.428571429,6.857142857,0,0,4.964285714,0,9.285714286,0,5.857142857,6.714285714,6,9,0,0,1.571428571,13.71428571,3.428571429,3.428571429,2.571428571,4.571428571,2.142857143,0,0.8571428571,0,2,0,1.285714286,0,0,1.571428571,3.428571429,0,0,0,0,3209.291533
2018-02-18,254.4449841,402.4737288,394.5715069,620.6711051,4.305809278,51.99597879,0,34.84744748,28.85314837,29.29823588,40.33462525,31.62514286,11.16499266,7.841682166,0,8.689445219,0,1.663966704,2.103531462,0.5018152965,3.766581308,1.9967422,3.670580549,1.452082527,2.52,2.22058938,2.181924444,1.732025893,1.039514766,0.7769385192,1.662149683,0.7817142857,0,0,0.2405422085,0,0.5523561825,0,0.3681744135,0.4009036809,0.4961607554,0.5845644475,0,0,0.1186072792,0.2187428571,0.1870883844,0.2847362705,0.169270443,0.279574301,0.131666248,0,0.00859375,0,0.1186072792,0,0.01890625,0,0,0.1186072792,0.02365714286,0,0,0,0,1953.508749,1074.858194,180.5714286,757.9107143,137.1428571,40.28571429,14.5,0,44,252.5596031,118.5357143,52.57142857,75.42857143,12.57862102,29.28571429,0,109.5714286,0,6.214285714,18.67857143,6.857142857,15.71428571,18,7.571428571,14.964524,20.57142857,12.57142857,13.57142857,16.85714286,15,7.714285714,3.428571429,6.857142857,0,0,3.857142857,0,8.857142857,0,5.714285714,6.428571429,5.714285714,9.857142857,0,0,2,13.71428571,3,3.428571429,2.714285714,4.714285714,1.142857143,0,0.7142857143,0,2,0,1.571428571,0,0,2,3.428571429,0,0,0,0,3165.228799
2018-02-19,252.6732614,402.4907972,391.1056177,620.5756004,5.703306315,51.99317746,0,35.20377146,30.36615523,29.14335606,40.43337494,31.62514286,9.953569316,7.66954768,0,8.662718307,0,1.874353298,2.109114119,0.5018152965,4.115529472,2.091825161,3.947605496,1.368967081,2.52,1.968249678,2.275172809,1.714207952,1.113783159,1.006868837,1.662149683,0.7817142857,0,0,0.2316332378,0,0.5434472118,0,0.362894401,0.4187216222,0.5085647743,0.5591486019,0,0,0.1016633822,0.2187428571,0.2138152965,0.2847362705,0.1247255896,0.2880462495,0.16458281,0,0.01203125,0,0.1016633822,0,0.0171875,0,0,0.1016633822,0.02365714286,0,0,0,0,1950.927678,1064.857579,175.6964286,752.4986509,137.1255556,52,14.35714286,0,44.28571429,265.9239683,118.0357143,53.42857143,75.42857143,11.8558135,28.64285714,0,109.1428571,0,7,18.57142857,6.857142857,18.57142857,18.85714286,8.142857143,14.35714286,20.57142857,11.14285714,14.14285714,16.57142857,15.85714286,9.571428571,3.428571429,6.857142857,0,0,3.714285714,0,8.714285714,0,5.5,6.714285714,5.857142857,9.428571429,0,0,1.714285714,13.71428571,3.428571429,3.428571429,2,4.857142857,1.428571429,0,1,0,1.714285714,0,1.428571429,0,0,1.714285714,3.428571429,0,0,0,0,3173.565139
2018-02-20,253.9566428,414.7438531,391.5172197,620.6711051,5.922336604,51.99317746,0,34.92394609,30.62504145,28.86608456,40.43337494,31.62514286,10.76313694,7.822556112,0,8.814170809,0,1.874353298,2.250180055,0.5018152965,4.080426062,1.917506398,3.780890359,1.205391993,2.52,1.943015708,2.312384865,1.740934864,1.034547358,1.013883938,1.662149683,0.7817142857,0,0,0.3563588274,0,0.6058100066,0,0.3625684044,0.4187216222,0.5209687932,0.4066535287,0,0,0.0593036396,0.2187428571,0.2138152965,0.2847362705,0.1870883844,0.2372145584,0.181041091,0,0.01375,0,0.06777558811,0,0.0171875,0,0,0.0593036396,0.02365714286,0,0,0,0,1965.53168,1066.808333,171.7174999,748.7120139,137.1428571,53,14.35714286,0,42.42857143,267.5,115.3392857,53.42857143,75.42857143,12.19321925,29.21428571,0,111.5714286,0,7,20.78571429,6.857142857,17.71428571,17.28571429,7.798968286,12.92857143,20.57142857,11,14.57142857,17,15.14285714,9.285714286,3.428571429,6.857142857,0,0,5.714285714,0,9.714285714,0,5.571428571,6.714285714,6,6.857142857,0,0,1,13.71428571,3.428571429,3.428571429,3,4,1.571428571,0,1.142857143,0,1.142857143,0,1.428571429,0,0,1,3.428571429,0,0,0,0,3165.926463
2018-02-21,2881.669247,394.8973016,384.7245311,620.6711051,5.982611475,51.99037612,0,34.91958458,33.15769146,27.81915696,40.41691665,31.62514286,13.04427285,7.746051896,0,8.751808014,0,1.893479352,2.16998107,0.5018152965,4.102273262,2.171060963,3.462811839,1.634458805,2.52,2.043951589,2.275172809,1.705298981,1.125688758,1.039299783,1.662149683,0.7817142857,0,0,0.2850870619,0,0.5701741239,0,0.3741064191,0.4276305929,0.5085647743,0.5083169109,0,0,0.08471948514,0.2187428571,0.2138152965,0.2847362705,0.142543531,0.2626304039,0.181041091,0,0.0171875,0,0.1016633822,0,0.01890625,0,0,0.08471948514,0.02365714286,0,0,0,0,4570.813196,1708.794802,179.2844841,736.0714286,137.1428571,54.28571429,14.21428571,0,43.78571429,291.8153174,113.9821429,53.28571429,75.42857143,13.87167657,28.92857143,0,110.5714286,0,7.071428571,19.82142857,6.857142857,18.28571429,19.57142857,7.142857143,16.58769829,20.57142857,11.57142857,14.14285714,16.42857143,15.71428571,9.714285714,3.428571429,6.857142857,0,0,4.571428571,0,9.142857143,0,5.785714286,6.857142857,5.857142857,8.571428571,0,0,1.428571429,13.71428571,3.428571429,3.428571429,2.285714286,4.428571429,1.571428571,0,1.428571429,0,1.714285714,0,1.571428571,0,0,1.428571429,3.428571429,0,0,0,0,3835.871835
2018-02-22,247.0390234,426.0278019,382.0491165,620.5449336,7.086287535,51.99037612,0,34.7527165,35.07332568,28.25163065,40.37107489,31.62514286,10.90315288,7.86080822,0,8.733990072,0,1.759596974,2.108897731,0.5018152965,4.329487125,2.02843652,3.367584513,1.436340273,2.52,2.069185559,2.312384865,1.705298981,1.046452956,1.253743052,1.662149683,0.7817142857,0,0,0.2784161843,0,0.5612651532,0,0.3513563863,0.4276305929,0.5085647743,0.5591486019,0,0,0.1016633822,0.2187428571,0.2138152965,0.2847362705,0.1603614723,0.2880462495,0.197499372,0,0.01890625,0,0.1101353307,0,0.01375,0,0,0.1016633822,0.02365714286,0,0,0,0,1965.611827,1026.318671,185.0982143,733.2857143,137.12,64.14285714,14.21428571,0,44.14285714,305.5458334,116.8214286,53.71428571,75.42857143,12.25993052,29.35714286,0,110.2857143,0,6.571428571,18.82142857,6.857142857,20.42857143,18.28571429,6.946428571,14.85714286,20.57142857,11.71428571,14.57142857,16.42857143,15,11.71428571,3.428571429,6.857142857,0,0,4.392857143,0,9,0,5.285714286,6.857142857,5.857142857,9.428571429,0,0,1.714285714,13.71428571,3.428571429,3.428571429,2.571428571,4.857142857,1.714285714,0,1.571428571,0,1.857142857,0,1.142857143,0,0,1.714285714,3.428571429,0,0,0,0,3182.753363
2018-02-23,254.0599619,395.1446027,383.1290052,620.6711051,6.467887957,52.0001808,0,34.89416874,35.04930176,28.37058049,40.43337494,31.62514286,8.396738222,8.18595114,0,8.814170809,0,1.969983569,2.189078468,0.5018152965,4.218330269,1.949200719,3.43684075,1.269362862,2.52,1.993483648,2.461233092,1.714207952,1.034547358,1.130063137,1.662149683,0.7817142857,0,0,0.3496879498,0,0.5969010359,0,0.36850041,0.4276305929,0.545776831,0.5337327564,0,0,0.09319143366,0.2187428571,0.2138152965,0.2847362705,0.169270443,0.279574301,0.197499372,0,0.01203125,0,0.09319143366,0,0.0240625,0,0,0.09319143366,0.02365714286,0,0,0,0,1940.599377,1077.631052,182.4392857,730.0535714,137.1428571,58.42857143,14.71428571,0,43.35714286,312.6071429,116.4464286,53.42857143,75.42857143,10.51932537,30.57142857,0,111.5714286,0,7.357142857,20.10714286,6.857142857,19.57142857,17.57142857,7.089285714,13.42857143,20.57142857,11.28571429,16.28571429,16.57142857,15.14285714,10.57142857,3.428571429,6.857142857,0,0,5.535714286,0,9.571428571,0,5.642857143,6.857142857,6.285714286,9,0,0,1.571428571,13.71428571,3.428571429,3.428571429,2.714285714,4.714285714,1.714285714,0,1,0,1.571428571,0,2,0,0,1.571428571,3.428571429,0,0,0,0,3230.786091
2018-02-24,251.5705246,341.7870477,387.4976862,620.6711051,3.555257836,51.99737946,0,34.83050359,35.77573769,28.13279612,40.35108353,31.62514286,9.491777199,7.899060329,0,8.814170809,0,2.008235677,2.205418814,0.5018152965,3.682591823,2.060130841,3.43684075,1.468034593,2.52,2.094419529,2.399212998,1.740934864,1.10684497,0.6363147067,1.662149683,0.7817142857,0,0,0.3563588274,0,0.6058100066,0,0.362894401,0.4276305929,0.4465446799,0.5252608079,0,0,0.09319143366,0.2187428571,0.2138152965,0.2847362705,0.1781794137,0.2711023525,0.098749686,0,0.0171875,0,0.1016633822,0,0.020625,0,0,0.09319143366,0.02365714286,0,0,0,0,1886.643273,1063.442857,173.0357143,740.1785714,137.1428571,33.28571429,14.57142857,0,43.71428571,314.5357143,115.1071429,52.71428571,75.42857143,11.21926093,29.5,0,111.5714286,0,7.5,20.32142857,6.857142857,14.42857143,18.57142857,7.089285714,15.14285714,20.57142857,11.85714286,15.57142857,17,15.85714286,6.285714286,3.428571429,6.857142857,0,0,5.714285714,0,9.714285714,0,5.5,6.857142857,5.142857143,8.857142857,0,0,1.571428571,13.71428571,3.428571429,3.428571429,2.857142857,4.571428571,0.8571428571,0,1.428571429,0,1.714285714,0,1.714285714,0,0,1.571428571,3.428571429,0,0,0,0,3184.858546
2018-02-25,251.3464213,342.2155469,382.17996,620.6711051,7.063299769,51.99177679,0,34.72293914,36.940238,28.70453116,40.44983322,31.62514286,10.41267887,7.573917409,0,8.635991395,0,1.702218812,2.11450554,0.5018152965,4.289918887,2.060130841,3.480125898,1.279694751,2.52,2.069185559,2.510849168,1.714207952,1.080118058,1.246242336,1.662149683,0.7817142857,0,0,0.2138152965,0,0.5345382411,0,0.3853184372,0.4187216222,0.545776831,0.6692839326,0,0,0.1270792277,0.2187428571,0.2138152965,0.2847362705,0.1069076482,0.3219340435,0.213957653,0,0.01375,0,0.1270792277,0,0.020625,0,0,0.1270792277,0.02365714286,0,0,0,0,1888.113077,1062.756587,183.6428571,733.7857143,137.1428571,64.42857143,14.28571429,0,45.07142857,336.4519841,119.375,53.57142857,75.42857143,11.84875,28.28571429,0,108.7142857,0,6.357142857,18.75,6.857142857,20.57142857,18.57142857,7.178571429,13.60269829,20.57142857,11.71428571,16.85714286,16.57142857,15.42857143,11.85714286,3.428571429,6.857142857,0,0,3.428571429,0,8.571428571,0,6.071428571,6.714285714,6.285714286,11.28571429,0,0,2.142857143,13.71428571,3.428571429,3.428571429,1.714285714,5.428571429,1.857142857,0,1.142857143,0,2.142857143,0,1.714285714,0,0,2.142857143,3.428571429,0,0,0,0,3254.606448
2018-02-26,255.2385583,342.0082473,387.6333425,620.6711051,5.312894591,51.98617411,0,34.86875289,35.40985103,28.54975364,40.40045837,31.62514286,10.82398319,7.956438491,0,8.796352867,0,1.893479352,2.155637276,0.5018152965,3.952814076,1.909582818,3.393555602,1.385978696,2.52,2.22058938,2.535657205,1.732025893,1.018700198,0.9151342516,1.662149683,0.7817142857,0,0,0.3496879498,0,0.5969010359,0,0.3576143884,0.4276305929,0.5953929065,0.4320693742,0,0,0.0593036396,0.2187428571,0.2049063258,0.2847362705,0.1781794137,0.2626304039,0.16458281,0,0.03265625,0,0.0593036396,0,0.034375,0,0,0.0593036396,0.02365714286,0,0,0,0,1894.201563,1086.537917,174.0511904,737.0178571,137.1428571,47.57142857,14,0,42.92857143,325.0155953,116.0535714,53.14285714,75.42857143,12.16461307,29.71428571,0,111.2857143,0,7.071428571,19.78571429,6.857142857,16.57142857,17.21428571,7,14.35714286,20.57142857,12.57142857,17.14285714,16.85714286,15,8.428571429,3.428571429,6.857142857,0,0,5.535714286,0,9.571428571,0,5.285714286,6.857142857,6.857142857,7.285714286,0,0,1,13.71428571,3.285714286,3.428571429,2.857142857,4.428571429,1.428571429,0,2.714285714,0,1,0,2.857142857,0,0,1,3.428571429,0,0,0,0,3234.30503
2018-02-27,255.3569181,342.9746162,379.8163809,620.6711051,7.818438231,51.99317746,0,34.7357726,39.16140025,26.0291141,40.4662915,31.62514286,10.03311566,7.975564545,0,8.805261838,0,1.931731461,2.192621169,0.5018152965,4.512100627,2.107672322,3.462811839,1.468034593,2.52,2.094419529,2.535657205,1.73252084,1.113783159,1.34402079,1.662149683,0.7817142857,0,0,0.3385408861,0,0.5969010359,0,0.3520083794,0.4276305929,0.5953929065,0.5506766534,0,0,0.09319143366,0.2187428571,0.2049063258,0.2847362705,0.169270443,0.279574301,0.246874215,0,0.01546875,0,0.1101353307,0,0.01375,0,0,0.09319143366,0.02365714286,0,0,0,0,1892.038001,1095.035575,184.5089286,726.8392857,137.1428571,70.42857143,14.35714286,0,43.85714286,361.5053176,108.3346033,53.71428571,75.42857143,11.80819448,29.78571429,0,111.4285714,0,7.214285714,20.10714286,6.857142857,22.28571429,19,7.142857143,15.14285714,20.57142857,11.85714286,17.14285714,16.86507943,15.85714286,12.42857143,3.428571429,6.857142857,0,0,5.428571429,0,9.571428571,0,5.142857143,6.857142857,6.857142857,9.285714286,0,0,1.571428571,13.71428571,3.285714286,3.428571429,2.714285714,4.714285714,2.142857143,0,1.285714286,0,1.857142857,0,1.142857143,0,0,1.571428571,3.428571429,0,0,0,0,3310.932699
2018-02-28,255.2564512,342.6695574,384.3790628,620.6711051,5.95719563,51.99878013,0,34.71600675,38.03699014,5.395239987,40.44983322,31.62514286,10.76517198,7.86080822,0,8.742899043,0,1.83610119,2.094233118,0.5018152965,4.830656914,1.838270596,3.332956395,1.427297758,2.52,2.22058938,2.535657205,1.68748104,0.9493992131,1.047286116,1.662149683,0.7817142857,0,0,0.2672691206,0,0.5612651532,0,0.373454426,0.4276305929,0.5705848687,0.4829010653,0,0,0.07624753663,0.2187428571,0.2049063258,0.2847362705,0.1514525017,0.2626304039,0.16458281,0,0.01890625,0,0.09319143366,0,0.020625,0,0,0.07624753663,0.02365714286,0,0,0,0,1872.068884,1077.531865,177.4553571,734.6071429,137.1428571,53.85714286,14.64285714,0,43.21428571,348.2197223,27.42857143,53.57142857,75.42857143,12.36539182,29.35714286,0,110.4285714,0,6.857142857,18.75,6.857142857,22.85714286,16.57142857,6.875,14.71428571,20.57142857,12.57142857,17.14285714,16.14285714,14,9.714285714,3.428571429,6.857142857,0,0,4.285714286,0,9,0,5.928571429,6.857142857,6.571428571,8.142857143,0,0,1.285714286,13.71428571,3.285714286,3.428571429,2.428571429,4.428571429,1.428571429,0,1.571428571,0,1.571428571,0,1.714285714,0,0,1.285714286,3.428571429,0,0,0,0,3169.518765
